ošetřovatelka;nurse;Krankenschwester
ošetřovatelský;nursing;Pflege-
ošetřovatelův;nurses;Krankenschwestern
ošetřovna;infirmary;Krankenstation
ošizenější;more cheated;mehr betrogen
ošklivější;uglier;hässlicher
ošklivý;ugly;hässlich
ošoupanější;more battered;mehr angeschlagen
oštěpař;spearman;Speerkämpfer
oštěpařův;spearman;Speerkämpfer
oštěp;spear;Speer
ošumělejší;more shabby;eher schäbig
ošumělý;shabby;schäbig
otáčecí;rotating;rotierend
otáčivý;revolving;umlaufend
otáčka;speed;Geschwindigkeit
otava;otava;otava
otázka;question;Frage
otázník;question mark;Fragezeichen
otcovský;paternal;väterlicherseits
otcovství;paternity;Vaterschaft
otcův;father's;Vaters
otčím;stepfather;Stiefvater
otčímův;stepfather;Stiefvater
otčina;fatherland;Vaterland
otep;bundle;bündeln
otěr;abrasion;Abrieb
otrlejší;harder;Schwerer
otrlý;hardened;gehärtet
otrocký;slavish;sklavisch
otroctví;slavery;Sklaverei
otruba;bran;Kleie
otřelejší;more weary;müder
otřelý;overworked;überarbeitet
otřepanější;more dull;langweiliger
otřesenější;more shaken;mehr erschüttert
otřesnější;more shocking;schockierender
otřesnější;more shocking;schockierender
otupělejší;more dull;langweiliger
otupělý;numb;taub
otužilejší;tougher;härter
otužilý;hardy;winterhart
otvírací;opening;Öffnung
otvírač;opener;Öffner
otvírák;opener;Öffner
otvor;opening;Öffnung
otylejší;obese;übergewichtig
otylý;obese;übergewichtig
otýpka;bundle;bündeln
ouško;handle;handhaben
ovace;ovation;Ovation
ovád;horsefly;Bremse
ovál;oval;Oval
oválnější;more oval;eher oval
ovce;sheep;Schaf
ovčinec;sheep pen;Schaf Stift
ovčín;sheepfold;Schafstall
ovčí;ovine;Schafe
prověřovací;screening;Screening
zpronevěra;embezzlement;Unterschlagung
sebedůvěra;self-confidence;Selbstvertrauen
důvěra;confidence;Vertrauen
svěřenější;more entrusted;mehr anvertraut
uvěřitelnější;more believable;glaubwürdiger
věřící;believer;Gläubige
věřitel;creditor;Gläubiger
věřitelův;creditor's;Gläubiger
prověřovatel;verifier;Prüfer
prověřovatelův;of the examiner;des Prüfers
svěřencův;wards;Wächter
svěřenec;charge;aufladen
svěřenkyně;trustee;Treuhänder
svěřenčin;trusts;vertraut
svěřenka;charge;aufladen
svěřenský;fiduciary;Treuhänder
svěřenecký;fiduciary;Treuhänder
svěřovanější;more entrusted;mehr anvertraut
ovládací;control;Steuerung
ovladač;controller;Regler
ovládač;controller;Regler
ovlivněnější;more affected;stärker betroffen
ovlivnitelnější;more influential;einflussreicher
ovocnářský;fruit growing;Obstbau
ovocnář;fruiterer;Obsthändler
ovocnářův;fruit growers;Obstbauern
ovocnější;more fruity;fruchtiger
zábava;entertainment;Unterhaltung
výzdoba;decoration;Dekoration
ovzduší;air;Luft
záchrana;rescue;Rettung
ozářenější;more irradiated;stärker bestrahlt
ozařovací;irradiating;bestrahlen
ozbrojenější;more armed;mehr bewaffnet
ozdobenina;decoration;Dekoration
ozdobnější;more fancy;schicker
ozdůbka;trinket;Schmuckstück
ozimější;winterer;Winterer
ozimý;winter;Winter
označenější;more marked;ausgeprägter
označovanější;more labeled;mehr beschriftet
označovatel;identifier;Kennung
označovatelský;markable;markierbar
označovatelův;markers;Markierungen
oznámenější;more announced;mehr angekündigt
oznamovací;notification;Benachrichtigung
oznamovatel;notifier;Melder
oznamovatelský;notifying;benachrichtigen
oznamovatelův;notifier;Melder
ozřejmující;clarifying;klären
ozřejmujícnější;clearer;klarer
ozubec;tine;Zinke
ozubenější;more toothed;mehr gezahnt
ozub;barb;Widerhaken
ozvěna;echo;Echo
ožehavější;more thorny;dorniger
ožehavý;thorny;dornig
oživenější;more enlivened;mehr belebt
ožrala;got drunk;Betrunken geworden
ožralejší;more drunk;eher betrunken
ožralý;drunk;betrunken
paběrek;rakes;Rechen
paběrkářčin;rogue;Schurke
paběrkářka;ladder;Leiter
paběrkář;rogue;Schurke
paběrkářův;rogue;Schurke
pacientčin;patient's;Patienten
pacientka;patient;Geduldig
pacientský;patient;Geduldig
pacientův;patients;Patienten
pacifista;pacifist;Pazifist
pacifistův;pacifist;Pazifist
packal;bungler;Stümper
packalův;packalův;packalův
packa;paw;Pfote
páčidlo;crowbar;Brecheisen
páčka;paw;Pfote
páčkový;lever;Hebel
padací;falling;fallen
padák;parachute;Fallschirm
padělatel;forger;Fälscher
padělatelův;counterfeiters;Fälscher
padělek;fake;gefälscht
padesátník;fiftieth;fünfzigste
padesátníkův;fiftieth;fünfzigste
pád;fall;fallen
padlejší;more fallen;mehr gefallen
padlý;fallen;gefallen
pádnější;stronger;stärker
padoucnice;epilepsy;Epilepsie
pahorek;hill;hügel
pahorkatější;hilly;hügelig
pahorkatý;hilly;hügelig
pahýl;stump;Stumpf
pachatelčin;offender;Täter
pachatel;offender;Täter
pachatelka;perpetrator;Täter
pachatelův;offender;Täter
pach;smell;Geruch
páchnoucí;smelly;stinkend
pacholek;pacholek;pacholek
pacholkův;pacholkův;pacholkův
pachtovné;lease;mieten
pájecí;soldering;Löten
páka;lever;Hebel
pákový;lever;Hebel
palác;palace;Palast
palanda;bunk;Koje
palba;fire;Feuer
palčivější;more burning;mehr brennen
palčivý;burning;Verbrennung
palec;inch;Zoll
pálenka;spirit;Geist
paleta;palette;Palette
palice;sticks;Stöcke
pálící;burning;Verbrennung
paličatější;more stubborn;hartnäckiger
paličatý;sticky;klebrig
palička;gavel;Hammer
paličský;incendiary;Brandstiftung
palič;stick;Stock
paličův;paličův;paličův
palírna;distillery;Brennerei
palivo;fuel;Kraftstoff
palivový;fuel;Kraftstoff
pálkařčin;batsman;Schlagmann
pálkařka;batsman;Schlagmann
pálkař;batsman;Schlagmann
pálkařův;batsman;Schlagmann
pálka;bat;Schläger
pálkovač;batsman;Schlagmann
palma;palm;Palme
paluba;deck;Deck
palubní;onboard;am Bord
památka;monument;Monument
památnější;more memorable;unvergesslicher
památník;memorial;Denkmal
pamětihodnější;more memorable;unvergesslicher
paměť;memory;Erinnerung
pamětník;witness;Zeuge
pamětníkův;witness;Zeuge
pamětní;commemorative;Gedenk-
paměťový;memory;Erinnerung
pamlsek;dainty;zierlich
pampeliška;dandelion;Löwenzahn
paňáca;panacea;Allheilmittel
panáček;doll;Puppe
pancéřový;armored;gepanzert
panděro;paunch;Bauch
panel;panel;Tafel
panenčin;virgin;Jungfrau
panenka;doll;Puppe
panenkovský;doll;Puppe
panenský;virgin;Jungfrau
panenštější;more virgin;eher jungfräulich
pánev;pan;Pfanne
panic;virgin;Jungfrau
panička;mistress;Herrin
panikářství;alarmism;Alarmismus
panikář;alarmist;alarmistisch
panika;panic;Panik
panin;panin;panin
panna;Virgin;Jungfrau
panoramatický;panoramic;Panorama-
panoramatičtější;more panoramic;mehr Panorama
panorama;panorama;Panorama
panoráma;panorama;Panorama
panovačnější;more domineering;dominanter
pánovitější;more domineering;dominanter
pánovitý;bossy;dominant
panovnický;royal;königlich
panovník;ruler;Herrscher
panovníkův;monarch's;Monarchen
pánský;men's;Herren
panský;gentlemanly;Gentleman
panství;estate;Anwesen
panstvo;manor;Herrenhaus
panštější;more noble;edler
pantátův;pantátův;pantátův
pantofle;slippers;Hausschuhe
pantograf;pantograph;Pantograph
pantomima;pantomime;Pantomime
pánův;lord;Herr
papír;paper;Papier
papírnický;stationery;Schreibwaren
papírnictví;stationery;Schreibwaren
papírničtější;more stationary;stationärer
papírovější;more paper;mehr Papier
papírový;paper;Papier
papouškův;parrot;Papagei
paprika;pepper;Pfeffer
paprsek;beam;Strahl
paráda;great;Großartig
parádnější;nicer;schöner
parádní;great;Großartig
paragraf;paragraph;Absatz
paralelnější;more parallel;paralleler
paralelní;parallel;parallel
paralytik;paralytic;gelähmt
paralytikův;paralytic;gelähmt
paralyzovanější;more paralyzed;eher gelähmt
parametr;parameter;Parameter
parametrický;parametric;parametrisch
parametričtější;more parametric;eher parametrisch
parametron;parameter;Parameter
paraple;umbrella;Regenschirm
parapsycholog;parapsychologist;Parapsychologe
parapsychologův;parapsychologist;Parapsychologe
párátko;toothpick;Zahnstocher
parazitní;parasitic;parasitär
parazitolog;parasitologist;Parasitologe
parazitologův;parasitologist;Parasitologe
parazitův;parasites;Parasiten
pára;steam;Dampf
parcela;plot;Handlung
páreček;couple;Paar
párek;pair;Paar
pár;few;wenig
parita;parity;Parität
paritní;parity;Parität
parketa;parquet;Parkett
parkoviště;parking;Parken
parlamentní;parliamentary;parlamentarisch
parník;steamer;Dampfer
parní;steam;Dampf
parodie;parody;Parodie
roh;corner;Ecke
párový;paired;gepaart
parta;bunch;Bündel
partie;game;Spiel
partner;partner;Partner
partnerův;partners;Partner
partyzán;guerrilla;Guerilla
partyzánka;guerrilla;Guerilla
partyzánský;guerrilla;Guerilla
partyzánštější;more guerrilla;mehr Guerilla
partyzánův;partisans;Partisanen
partyzánčin;guerrillas;Guerilla
paruka;wig;Perücke
pařeniště;hotbed;Brutstätte
pasaččin;herdsman;Hirt
pasačka;herdsman;Hirt
pasák;pimp;Zuhälter
pasákův;pimp;Zuhälter
pasažér;passenger;Passagier
pasažérův;passengers;Passagiere
pasáž;passage;Passage
paseka;glade;Lichtung
pásek;belt;Gürtel
pas;passport;Reisepass
pás;passport;Reisepass
pasivnější;more passive;eher passiv
pasivní;passive;passiv
pasívní;passive;passiv
pasivum;passive;passiv
páskový;tape;Band
pásmo;zone;Zone
pásmový;zonal;zonale
pásový;belt;Gürtel
pasta;paste;Einfügen
pastelka;crayon;Wachsmalstift
pastelovější;more pastel;mehr Pastell
pastelový;pastel;Pastell-
pastevcův;shepherds;Hirten
pastevec;shepherd;Schäfer
pastva;grazing;Weiden
pastvina;pasture;Weide
pastýřčin;shepherdess;Schäferin
pastýřka;shepherdess;Schäferin
pastýřský;pastoral;pastoral
pastýřštější;more pastoral;eher pastoral
pastýř;shepherd;Schäfer
pastýřův;shepherd's;Schäfer
pašerák;smuggler;Schmuggler
pašerákův;smuggler's;Schmuggler
pata;heel;Hacke
pátek;Friday;Freitag
patentovanější;more patented;mehr patentiert
patentovatelnější;more patentable;mehr patentierbar
patentový;patent;Patent
páteř;spine;Wirbelsäule
patetický;pathetic;erbärmlich
patetičtější;more pathetic;erbärmlicher
patička;heel;Hacke
patičkový;heel;Hacke
bezpatkový;sans serif;serifenlos
patka;flap;Klappe
patkovější;more serif;eher serifen
patkový;serif;Serife
patolízal;sycophant;Schmeichler
patolízalství;pathology;Pathologie
patolízalův;patolízalův;patolízalův
pátrač;searcher;Sucher
pátrající;searching;suchen
pátravý;inquiring;fragend
patrnější;more noticeable;auffälliger
patrona;cartridge;Patrone
patrončin;patron saint;Schutzpatron
patronka;patroness;Schirmherrin
patron;patron;Patron
patronův;patron saint;Schutzpatron
patřičnější;more appropriate;angemessener
pauza;pause;Pause
ryba;fish;Fisch
paviání;baboon;Pavian
pavián;baboon;Pavian
paviánův;baboons;Paviane
pavlač;porch;Veranda
pavoučí;spider web;Spinnennetz
pavouk;spider;Spinne
pavoukův;spider;Spinne
pavučina;web;Netz
pazderna;pazderna;pazderna
pazourek;flint;Feuerstein
pazour;toe;Zehe
pažba;butt;Hintern
páže;arm;Arm
paže;arm;Arm
pažitka;chive;Schnittlauch
pažní;armpit;Achsel
peckovice;peckovice;Peckovice
pec;furnace;Ofen
pečeť;seal;Siegel
péče;care;Pflege
pečlivější;more careful;vorsichtiger
pečlivý;careful;Vorsichtig
pečovatelka;health visitor;Gesundheitsbesucher
pedagog;pedagogue;Pädagoge
pedagogův;pedagogue;Pädagoge
pedál;pedal;Pedal
pěchota;infantry;Infanterie
pěchovačka;rammer;Ramme
pejsek;male;männlich
pejskův;dog's;Hund
pekáč;pan;Pfanne
pekárenský;bakery;Bäckerei
pekárna;bakery;Bäckerei
pekařčin;bakery;Bäckerei
pekařka;baker;Bäcker
pekařský;bakery;Bäckerei
pekařství;bakery;Bäckerei
pekař;baker;Bäcker
pekařův;baker's;Bäcker
pekelnější;heller;Heller
peklo;hell;Hölle
pěknější;nicer;schöner
pelargónie;geranium;Geranie
pel;pel;Pel
pelikán;pelican;Pelikan
pelikánův;pelicans;Pelikane
pěna;foam;Schaum
penězokaz;forger;Fälscher
penězokazův;money laundering;Geldwäsche
peněženka;wallet;Brieftasche
peněžnictví;finance;Finanzen
peněžní;monetary;Geld
pěnice;warbler;Trällerer
penicilin;penicillin;Penicillin
pěnidlo;foaming agent;Schaummittel
pěnivý;foamy;schaumig
peníz;penny;Penny
pěnkava;finch;Fink
peň;stump;Stumpf
pensión;pension;die Pension
pensista;pensista;pensista
penze;pension;die Pension
penzión;guesthouse;Gasthaus
pepito;pepito;pepito
pepř;pepper;Pfeffer
perfektnější;more perfect;Mehr perfekt
perfektní;perfect;perfekt
periférie;periphery;Peripherie
perifernější;more peripheral;eher peripher
periferní;peripheral;peripher
perioda;period;Zeitraum
periodický;periodic;periodisch
periodičtější;more periodic;eher periodisch
perlička;pearl;Perle
perlivější;more sparkling;prickelnder
perlivý;sparkling;funkelnd
permanentní;permanent;dauerhaft
perník;gingerbread;Lebkuchen
perníkovější;gingerbread;Lebkuchen
perníkový;gingerbread;Lebkuchen
kresba;drawing;Zeichnung
pero;pen;Stift
pérovka;spring;Frühling
personál;personnel;Personal
personálnější;more personal;persönlicher
personální;personal;persönlich
perspektiva;perspective;Perspektive
perspektivnější;more promising;vielversprechender
perspektivní;perspective;Perspektive
peřej;rapids;Stromschnellen
peřina;duvet;Bettdecke
pesimismus;pessimism;Pessimismus
pesimista;pessimist;Pessimist
pesimistický;pessimistic;pessimistisch
pesimističtější;more pessimistic;eher pessimistisch
pesimistka;pessimist;Pessimist
pesimistův;pessimists;Pessimisten
pěstitel;grower;Erzeuger
pěstitelův;growers;Züchter
pěstní;fist;Faust
pěstounka;foster mother;Pflegemutter
pěstoun;foster parent;Pflegeeltern
pestrý;colorful;bunt
pestřejší;more colorful;bunter
pěšák;pawn;verpfänden
pěšina;footpath;Fußweg
pěšinka;parting;Abschied
pěší;pedestrian;Fußgänger
pětačtyřicátníkův;forty-five;fünfundvierzig
pětaosmdesátníkův;eighty-five;fünfundachtzig
pětapadesátníkův;fifty-five;fünfundfünfzig
pětasedmdesátníkův;seventy-five;fünfundsiebzig
pětašedesátníkův;sixty-five;fünfundsechzig
pětatřicátníkův;thirty-five;fünfunddreißig
pětidolarový;five dollars;fünf Dollar
pětilibrový;five pound;fünf Pfund
pětkový;five;fünf
petlice;latch;verriegeln
petrklíč;primrose;Primel
petrolej;kerosene;Kerosin
pěvcův;singer;Sänger
pěvecký;singing;Singen
pěvec;singer;Sänger
pěvkyně;singer;Sänger
pěvkynin;singers;Sänger
pevnější;stronger;stärker
pevnina;mainland;Festland
pevninský;continental;kontinental
pevninštější;more continental;eher kontinental
pevnostní;fortress;Festung
pevnůstka;blockhouse;Blockhaus
píce;forage;Futter
pidimužík;pidimužík;pidimužík
pidimužíkův;pidimužíkův;pidimužíkův
piha;freckle;Sommersprosse
pihovatý;freckled;sommersprossig
píchací;prickly;stachelig
píchačka;puncher;Locher
pijácký;drunk;betrunken
pijácký;drunk;betrunken
pijáčtější;more drinkable;trinkbarer
piják;blotter;Kladde
pijákův;drinker;Trinker
pijan;drinker;Trinker
pijanský;drunk;betrunken
pijanštější;more drunken;eher betrunken
pijanův;drunk;betrunken
pikantnější;more spicy;würziger
pikantní;spicy;würzig
pikle;pickles;Gurken
piknik;picnic;Picknick
pikolík;piccolo;Piccolo
pikolíkův;piccolo;Piccolo
píle;industry;Industrie
pilina;sawdust;Sägespäne
pilka;saw;sah
pilnější;more diligent;fleißiger
pilník;file;Datei
pilulka;pill;Pille
pinzeta;tweezers;Pinzette
pionýrčin;pioneer;Pionier
pionýrka;pioneer;Pionier
pionýr;pioneer;Pionier
pionýrský;pioneering;wegweisend
pionýrštější;more pioneering;eher wegweisend
pionýrův;pioneer;Pionier
pípa;faucet;Wasserhahn
pipeta;pipette;Pipette
pirátský;pirate;Pirat
pirátštější;more pirate;mehr Pirat
pirátův;pirate's;Piraten
písanka;copybook;Heft
písařka;scribe;Schreiber
písařský;clerical;Angestellter
písař;scribe;Schreiber
písařův;scribe;Schreiber
pisátko;stylus;Stift
písčina;bar;Bar
písčitější;more sandy;sandiger
písčitý;sandy;sandig
písemnictví;literature;Literatur
píseň;song;Lied
pískle;nestling;schmiegen
písmeno;letter;Buchstabe
písmenko;letter;Buchstabe
písmenový;letter;Buchstabe
písmolijna;type Foundry;Geben Sie Gießerei ein
písmo;font;Schriftart
písnička;song;Lied
pistole;pistol;Pistole
pistolník;gunslinger;Revolverheld
pistolníkův;gunslinger;Revolverheld
píšťala;whistle;Pfeife
pitka;spree;Spree
pitnější;more drinkable;trinkbarer
pitomcův;idiot;Idiot
pitomec;idiot;Idiot
pitomý;stupid;dumm
pitva;autopsy;Autopsie
pivnější;beerier;bieriger
pivnice;brasserie;Brasserie
pivní;beer;Bier
pivo;beer;Bier
pivovar;brewery;Brauerei
pivovarník;brewery;Brauerei
pivovarníkův;brewer's;Brauer
plácačka;slap;schlagen
pláč;cry;Weinen
plačtivější;more crying;mehr weinen
plačtivý;weepy;weinerlich
plachtovina;canvas;Segeltuch
plachý;shy;schüchtern
vyplakanější;more crying;mehr weinen
plakající;crying;Weinen
plakátový;poster;Poster
plameňák;flamingo;Flamingo
plameňákův;flamingo;Flamingo
plamen;flame;Flamme
planější;flatter;schmeicheln
planeta;planet;Planet
plán;plan;planen
plaňka;plank;Planke
planoucí;flaming;flammend
plánovanější;more planned;mehr geplant
plánovitější;more planned;mehr geplant
plánovitý;planned;geplant
bezplánovitý;unplanned;ungeplant
plápolající;flaming;flammend
plástek;honeycomb;Bienenwabe
plastický;plastic;Plastik
plastičtější;more plastic;mehr Plastik
pláštěnka;raincoat;Regenmantel
pláštík;guise;Gestalt
plášť;plastic;Plastik
plátce;payer;Zahler
plátcův;payer's;Zahler
platební;payment;Zahlung
platební;payment;Zahlung
plátek;slice;Scheibe
platnější;more valid;gültiger
plátno;canvas;Segeltuch
plavací;swimming;Baden
plavební;shipping;Versand
plavečky;swimming;Baden
plavečtější;more swimming;mehr schwimmen
plavidlo;vessel;Schiff
plavky;bathing suit;Badeanzug
plavý;fawn;Kitz
pláž;beach;Strand
plebejský;plebeian;Plebejer
plech;sheet metal;Blech
plechovka;can;kann
plechový;tinny;blechern
plemeno;breed;züchten
plena;diaper;Windel
plenka;diaper;Windel
ples;ball;Ball
pleskač;clapper;Klöppel
pleskačův;pleskačův;pleskačův
plesnivý;moldy;schimmlig
plešatý;bald;kahl
pletací;knitting;Stricken
pletenec;plait;Zopf
pletichář;conspirator;Verschwörer
pletichářův;conspirators;Verschwörer
pleticha;intrigue;Intrigen
pletivo;mesh;Gittergewebe
pleť;skin;Haut
pletka;plot;Handlung
pleťový;facial;Gesichts-
pleva;husk;Schale
plevel;weed;Unkraut
plch;dormouse;Siebenschläfer
plchův;dormouse;Siebenschläfer
plíce;lung;Lunge
plíseň;mold;Schimmel
plivátko;cuspidor;Speibecken
plnoštíhlý;slender;schlank
plnovous;beard;Bart
plod;fruit;Frucht
plodící;fertile;fruchtbar
plodina;crop;Ernte
plodinový;crop;Ernte
ploditelčin;breeders';Züchter
ploditel;breeder;Züchter
ploditelka;breeder;Züchter
ploditelův;breeders;Züchter
plodivý;fertile;fruchtbar
plodnější;more fertile;fruchtbarer
plocha;flat;Wohnung
plochý;areas;Bereiche
plomba;seal;Siegel
ploskonohý;flat-legged;flachbeinig
plošina;platform;Plattform
ploška;flat;Wohnung
ploutev;fin;Flosse
plovací;floating;schwebend
plovák;float;schweben
plovárna;swimming pool;Schwimmbad
plovoucí;floating;schwebend
plsťový;felt;gefühlt
plst;felt;gefühlt
plší;fuller;voller
plšík;plšík;plšík
pluh;plow;Pflug
plukovník;colonel;Oberst
plukovníkův;colonel;Oberst
plukovní;regimental;Regiments-
plynárna;gasworks;Gaswerk
plyn;gas;Gas
plynnější;smoother;glatter
žlučovod;bile duct;Gallengang
plynovodní;gas pipeline;Gas-Pipeline
plynový;gas;Gas
plynulejší;smoother;glatter
plynulý;fluent;fließend
plýtvající;lavish;verschwenderisch
pneumatický;pneumatic;pneumatisch
pneumatika;tire;Reifen
pobídka;incentive;Anreiz
pobledlý;pale;blass
pobloudilcův;pobloudilcův;pobloudilcův
pobloudilec;stray;streunen
pobočník;adjutant;Adjutant
pobočníkův;adjutant;Adjutant
pobožnůstkářský;pious;fromm
pobožnůstkář;pious man;frommer Mann
pobožnůstkářův;devotional;Andacht
pobřeží;Coast;Küste
pobřežní;coastal;Küsten
pobuda;rogue;Schurke
pobuřující;inflammatory;entzündlich
pocta;honor;ehren
poctivější;more honest;mehr Ehrlichkeit
poctivý;fair;gerecht
počasí;weather;Wetter
počáteční;initial;Initial
počátek;beginning;Anfang
početnější;more numerous;Zahlreicher
početní;numerical;numerisch
početník;counter;Schalter
početnice;number;Anzahl
počinek;rest;sich ausruhen
počišťovací;cathartic;kathartisch
počítací;counting;Zählen
počítačový;computerized;computerisiert
počítadlo;abacus;Abakus
počtář;arithmetician;Rechner
podávací;feeding;Fütterung
podběl;coltsfoot;Huflattich
podběrák;landing net;Kescher
podbradek;double chin;Doppelkinn
poddanství;bondage;Knechtschaft
druh;species;Spezies
poddůstojník;NCO;Unteroffizier
poddůstojníkův;non-commissioned officer;Unteroffizier
přezíravější;more contemptuous;verächtlicher
přezíravý;dismissive;abweisend
přezíranější;more contemptuous;verächtlicher
podezíravý;suspicious;misstrauisch
podezřelejší;more suspicious;eher verdächtig
podezřelý;suspicious;misstrauisch
podhlavník;bolster;Nackenrolle
podílnictví;participation;Beteiligung
podívaná;spectacle;Schauspiel
podivínčin;weirdos;Verrückte
podivínka;weirdo;Verrückter
podivín;freak;Freak
podivínský;odd;seltsam
podivínův;weirdo;Verrückter
podivnější;weirder;seltsamer
podivuhodnější;more wonderful;wunderbarer
podkolenka;sock;Socke
podkoní;grooms;Bräutigam
podkovář;farrier;Hufschmied
podkovářův;farrier's;Hufschmied
podkova;shoe;Schuh
podkožní;subcutaneous;subkutan
podkroví;attic;Dachgeschoß
podkrovní;attic;Dachgeschoß
podlaha;floor;Boden
podlahovější;more floor;mehr Etage
podlahový;floor;Boden
podléhající;subject to;unterliegen
podlitina;welt;Quaddel
podloubí;arcade;Arkade
podloudnický;podloudnicky;podloudnicky
podloudnictví;piracy;Piraterie
podloudník;smuggler;Schmuggler
podloudníkův;podloudníkův;podloudníkův
podlouhlý;oblong;länglich
podloženější;more substantiated;mehr begründet
podlý;mean;gemein
podmáslí;buttermilk;Buttermilch
podmíněnější;more conditional;eher bedingt
podmínka;condition;Zustand
podmiňovací;conditional;bedingt
množina;set;einstellen
podnájemnice;subtenant;Untermieter
podnájemničin;subtenants;Untermieter
podnájemník;roomer;Zimmermann
podnájemníkův;subtenant's;Untermieter
podnebí;climate;Klima
podněcovatelčin;instigator;Anstifter
podněcovatel;abettor;Helfer
podněcovatelka;instigator;Anstifter
podněcovatelský;incitatory;aufreizend
podněcovatelštější;more encouraging;ermutigender
podněcovatelův;instigator;Anstifter
podněcující;stimulating;anregend
podnícenější;more excited;aufgeregter
pronikavý;piercing;durchbohren
pronikavější;more penetrating;durchdringender
zanikající;extinct;ausgestorben
zaniklejší;more extinct;mehr ausgestorben
zaniklý;defunct;verstorben
proniknutější;more penetrating;durchdringender
proniknutý;penetrated;durchdrungen
proniknutelnější;more penetrating;durchdringender
velkopodnik;wholesaler;Großhändler
podnikový;corporate;Unternehmen
podnikatelčin;business;Geschäft
podnikatel;businessman;Geschäftsmann
podnikatelka;businesswoman;Geschäftsfrau
podnikatelský;business;Geschäft
podnikatelštější;more entrepreneurial;eher unternehmerisch
podnikatelův;business people;Geschäftsleute
zánik;extinction;Aussterben
podnož;base;Base
podobenství;parable;Gleichnis
podobnější;more similar;ähnlicher
podocasní;undertime;unter Zeit
podomácký;homemade;hausgemacht
podomek;hostler;Stallknecht
podomkův;podomkův;podomkův
podomní;home;Heimat
podpatek;heel;Hacke
podpaží;armpit;Achsel
podplukovník;lieutenant colonel;Oberstleutnant
podplukovníkův;lieutenant colonel;Oberstleutnant
podpole;subfield;Unterfeld
podporovatel;supporter;Fan
podporovatelův;supporters;Unterstützer
podprsenka;bra;BH
zachycovanější;more captured;mehr gefangen
podpůrnější;more supportive;unterstützender
podrazák;tripod;Stativ
podrážkový;sole;Sohle, einzig, alleinig
podrobnější;more detailed;genauer
podružnější;more minor;eher kleiner
podřadnější;inferior;unterlegen
podřízenější;more subordinate;eher untergeordnet
podsaditý;squat;Hocken
podstata;essence;Wesen
podstatnější;more substantial;substanzieller
struktura;structure;Struktur
podsystém;subsystem;Teilsystem
podšívka;lining;Beschichtung
podúředník;underling;Untergebener
podúředníkův;sub-officer;Unteroffizier
poduška;cushion;Kissen
podvazek;garter;Strumpfband
podvazkový;garter;Strumpfband
podvědomější;more subconscious;eher unterbewusst
podvědomý;subconscious;Unterbewusstsein
podvodnější;more fraudulent;betrügerischer
podvodnice;fraud;Betrug
podvodničin;fraud;Betrug
podvodník;cheat;schummeln
podvodníkův;cheater;Betrüger
podvozek;chassis;Chassis
podvrácenější;more subversive;subversiver
podvrženější;more perverted;perverser
výživa;nutrition;Ernährung
podzemí;underground;unter Tage
podzemní;underground;unter Tage
podzim;autumn;Herbst
podzimní;autumn;Herbst
poesie;poetry;Poesie
poezie;poetry;Poesie
pohádka;fairytale;Märchen
pohádkový;fairytale;Märchen
pohana;pagan;heidnisch
poháněč;impeller;Laufrad
poháněčův;driver;Treiber
haněnější;more insulted;mehr beleidigt
pohanka;buckwheat;Buchweizen
pohan;heathen;Heiden-
pohanský;pagan;heidnisch
pohanštější;more pagan;eher heidnisch
pohanův;pagan;heidnisch
pohárek;tumbler;Becher
pohár;cup;Tasse
pohlavár;chieftain;Häuptling
pohlavárův;chiefs;Chefs
pohlavek;slap;schlagen
pohlaví;sex;Sex
pohlavní;sexual;sexuell
pohlcovač;absorber;Absorber
pohlcující;absorbent;saugfähig
pohlednice;postcard;Postkarte
pohmožděnina;contusion;Prellung
pohnutka;motive;Motiv
pohodlí;comfort;Komfort
pohodlnější;more comfortable;bequemer
pohostinský;hospitality;Gastfreundschaft
pohostinství;hospitality;Gastfreundschaft
pohotovější;more prompt;schneller
pohotovostní;emergency;Notfall
pohovka;sofa;Sofa
pohovor;interview;Interview
pohrabáč;rake;Rechen
pohraničí;border;Grenze
pohraničník;frontiersman;Grenzer
pohraničníkův;border guard;Grenzsoldat
pohraniční;border;Grenze
pohrdavý;contemptuous;verächtlich
pohrdlivý;contemptuous;verächtlich
pohrobek;tombstone;Grabstein
pohrobkův;funeral home;Bestattungshaus
pohroma;disaster;Katastrophe
pohřebiště;burial ground;Gräberfeld
pohřební;mortuary;Leichenhalle
pohyblivější;more mobile;mobiler
pohyblivý;movable;beweglich
pohybový;locomotor;Bewegungsapparat
pochmurnější;gloomier;düsterer
pochodeň;torch;Fackel
pochodující;marching;marschieren
pochopitelnější;more understandable;verständlicher
pochoutka;delicacy;Delikatesse
pochvalnější;more praiseworthy;lobenswerter
pochyba;doubt;Zweifel
pochybnější;more dubious;zweifelhafter
jednanější;more negotiated;mehr verhandelt
jednající;acting;Schauspielkunst
zjednávanější;more negotiated;mehr verhandelt
jednávající;acting;Schauspielkunst
objednávka;order;Befehl
pojistitelnější;more insurable;versicherbarer
pojistka;fuse;Sicherung
pojistkový;fuse;Sicherung
pojištěnec;insured;versichert
pojištěncův;insured;versichert
zajišťovanější;more secured;sicherer
pojišťovací;insurance;Versicherung
pojišťovatel;insurer;Versicherer
pojišťovatelův;insurers;Versicherer
pojítko;link;Verknüpfung
pojivo;binder;Bindemittel
pojmenovací;naming;Benennung
